Index,Time,Raw_Wave,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma,Poor_Signal,Battery
75001,146.77605,123,null,null,null,null,null,null,null,null,null,null,null,null
75002,146.77680,107,null,null,null,null,null,null,null,null,null,null,null,null
75003,146.77701,166,null,null,null,null,null,null,null,null,null,null,null,null
75004,146.77718,203,null,null,null,null,null,null,null,null,null,null,null,null
75005,146.77735,162,null,null,null,null,null,null,null,null,null,null,null,null
75006,146.81600,131,null,null,null,null,null,null,null,null,null,null,null,null
75007,146.81629,154,null,null,null,null,null,null,null,null,null,null,null,null
75008,146.81653,192,null,null,null,null,null,null,null,null,null,null,null,null
75009,146.81670,192,null,null,null,null,null,null,null,null,null,null,null,null
75010,146.81696,172,null,null,null,null,null,null,null,null,null,null,null,null
75011,146.81715,151,null,null,null,null,null,null,null,null,null,null,null,null
75012,146.81731,123,null,null,null,null,null,null,null,null,null,null,null,null
75013,146.81744,91,null,null,null,null,null,null,null,null,null,null,null,null
75014,146.81765,67,null,null,null,null,null,null,null,null,null,null,null,null
75015,146.81785,113,null,null,null,null,null,null,null,null,null,null,null,null
75016,146.81799,198,null,null,null,null,null,null,null,null,null,null,null,null
75017,146.81817,236,null,null,null,null,null,null,null,null,null,null,null,null
75018,146.81834,204,null,null,null,null,null,null,null,null,null,null,null,null
75019,146.81854,153,null,null,null,null,null,null,null,null,null,null,null,null
75020,146.81871,134,null,null,null,null,null,null,null,null,null,null,null,null
75021,146.81885,136,null,null,null,null,null,null,null,null,null,null,null,null
75022,146.81901,131,null,null,null,null,null,null,null,null,null,null,null,null
75023,146.81916,108,null,null,null,null,null,null,null,null,null,null,null,null
75024,146.81931,104,null,null,null,null,null,null,null,null,null,null,null,null
75025,146.81949,118,null,null,null,null,null,null,null,null,null,null,null,null
75026,146.83875,152,null,null,null,null,null,null,null,null,null,null,null,null
75027,146.83904,187,null,null,null,null,null,null,null,null,null,null,null,null
75028,146.83933,219,null,null,null,null,null,null,null,null,null,null,null,null
75029,146.83960,234,null,null,null,null,null,null,null,null,null,null,null,null
75030,146.83992,203,null,null,null,null,null,null,null,null,null,null,null,null
75031,146.84012,195,null,null,null,null,null,null,null,null,null,null,null,null
75032,146.84034,208,null,null,null,null,null,null,null,null,null,null,null,null
75033,146.84050,232,null,null,null,null,null,null,null,null,null,null,null,null
75034,146.84064,283,null,null,null,null,null,null,null,null,null,null,null,null
75035,146.84142,331,null,null,null,null,null,null,null,null,null,null,null,null
75036,146.84168,390,null,null,null,null,null,null,null,null,null,null,null,null
75037,146.84185,458,null,null,null,null,null,null,null,null,null,null,null,null
75038,146.84200,448,null,null,null,null,null,null,null,null,null,null,null,null
75039,146.84229,406,null,null,null,null,null,null,null,null,null,null,null,null
75040,146.84246,427,null,null,null,null,null,null,null,null,null,null,null,null
75041,146.84262,513,null,null,null,null,null,null,null,null,null,null,null,null
75042,146.84279,593,null,null,null,null,null,null,null,null,null,null,null,null
75043,146.84296,600,null,null,null,null,null,null,null,null,null,null,null,null
75044,146.84312,571,null,null,null,null,null,null,null,null,null,null,null,null
75045,146.84326,562,null,null,null,null,null,null,null,null,null,null,null,null
75046,146.89517,544,null,null,null,null,null,null,null,null,null,null,null,null
75047,146.89547,524,null,null,null,null,null,null,null,null,null,null,null,null
75048,146.90032,505,null,null,null,null,null,null,null,null,null,null,null,null
75049,146.90339,513,null,null,null,null,null,null,null,null,null,null,null,null
75050,146.90617,518,null,null,null,null,null,null,null,null,null,null,null,null
75051,146.90913,441,null,null,null,null,null,null,null,null,null,null,null,null
75052,146.91225,320,null,null,null,null,null,null,null,null,null,null,null,null
