Index,Time,Raw_Wave,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma,Poor_Signal,Battery
30001,59.08778,16,null,null,null,null,null,null,null,null,null,null,null,null
30002,59.08825,5,null,null,null,null,null,null,null,null,null,null,null,null
30003,59.08855,-12,null,null,null,null,null,null,null,null,null,null,null,null
30004,59.08880,7,null,null,null,null,null,null,null,null,null,null,null,null
30005,59.08905,36,null,null,null,null,null,null,null,null,null,null,null,null
30006,59.08921,34,null,null,null,null,null,null,null,null,null,null,null,null
30007,59.08934,6,null,null,null,null,null,null,null,null,null,null,null,null
30008,59.08949,-8,null,null,null,null,null,null,null,null,null,null,null,null
30009,59.08963,7,null,null,null,null,null,null,null,null,null,null,null,null
30010,59.08975,18,null,null,null,null,null,null,null,null,null,null,null,null
30011,59.08988,9,null,null,null,null,null,null,null,null,null,null,null,null
30012,59.09000,16,null,null,null,null,null,null,null,null,null,null,null,null
30013,59.09028,44,null,null,null,null,null,null,null,null,null,null,null,null
30014,59.09044,72,null,null,null,null,null,null,null,null,null,null,null,null
30015,59.09058,66,null,null,null,null,null,null,null,null,null,null,null,null
30016,59.09087,34,null,null,null,null,null,null,null,null,null,null,null,null
30017,59.09104,36,null,null,null,null,null,null,null,null,null,null,null,null
30018,59.09123,76,null,null,null,null,null,null,null,null,null,null,null,null
30019,59.09140,101,null,null,null,null,null,null,null,null,null,null,null,null
30020,59.11107,91,null,null,null,null,null,null,null,null,null,null,null,null
30021,59.11224,86,null,null,null,null,null,null,null,null,null,null,null,null
30022,59.11359,85,null,null,null,null,null,null,null,null,null,null,null,null
30023,59.11690,77,null,null,null,null,null,null,null,null,null,null,null,null
30024,59.11796,64,null,null,null,null,null,null,null,null,null,null,null,null
30025,59.11860,56,null,null,null,null,null,null,null,null,null,null,null,null
30026,59.11919,75,null,null,null,null,null,null,null,null,null,null,null,null
30027,59.11939,88,null,null,null,null,null,null,null,null,null,null,null,null
30028,59.11962,55,null,null,null,null,null,null,null,null,null,null,null,null
30029,59.11978,18,null,null,null,null,null,null,null,null,null,null,null,null
30030,59.12039,20,null,null,null,null,null,null,null,null,null,null,null,null
30031,59.12061,60,null,null,null,null,null,null,null,null,null,null,null,null
30032,59.12077,73,null,null,null,null,null,null,null,null,null,null,null,null
30033,59.12142,36,null,null,null,null,null,null,null,null,null,null,null,null
30034,59.12188,20,null,null,null,null,null,null,null,null,null,null,null,null
30035,59.12210,49,null,null,null,null,null,null,null,null,null,null,null,null
30036,59.12267,70,null,null,null,null,null,null,null,null,null,null,null,null
30037,59.12295,32,null,null,null,null,null,null,null,null,null,null,null,null
30038,59.12310,0,null,null,null,null,null,null,null,null,null,null,null,null
30039,59.15380,null,83,51,20089,13877,13864,6011,16037,10170,1797,2969,0,null
30040,59.15410,11,null,null,null,null,null,null,null,null,null,null,null,null
30041,59.15429,39,null,null,null,null,null,null,null,null,null,null,null,null
30042,59.15443,41,null,null,null,null,null,null,null,null,null,null,null,null
30043,59.15456,13,null,null,null,null,null,null,null,null,null,null,null,null
30044,59.15473,-6,null,null,null,null,null,null,null,null,null,null,null,null
30045,59.15490,5,null,null,null,null,null,null,null,null,null,null,null,null
30046,59.15504,4,null,null,null,null,null,null,null,null,null,null,null,null
30047,59.15518,-1,null,null,null,null,null,null,null,null,null,null,null,null
30048,59.15532,18,null,null,null,null,null,null,null,null,null,null,null,null
30049,59.15550,44,null,null,null,null,null,null,null,null,null,null,null,null
30050,59.15565,44,null,null,null,null,null,null,null,null,null,null,null,null
30051,59.15577,21,null,null,null,null,null,null,null,null,null,null,null,null
30052,59.15597,10,null,null,null,null,null,null,null,null,null,null,null,null
30053,59.15614,24,null,null,null,null,null,null,null,null,null,null,null,null
