Index,Time,Raw_Wave,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma,Poor_Signal,Battery
90001,176.04214,665,null,null,null,null,null,null,null,null,null,null,null,null
90002,176.04246,499,null,null,null,null,null,null,null,null,null,null,null,null
90003,176.04439,425,null,null,null,null,null,null,null,null,null,null,null,null
90004,176.04822,368,null,null,null,null,null,null,null,null,null,null,null,null
90005,176.05078,220,null,null,null,null,null,null,null,null,null,null,null,null
90006,176.05332,131,null,null,null,null,null,null,null,null,null,null,null,null
90007,176.05351,161,null,null,null,null,null,null,null,null,null,null,null,null
90008,176.05528,234,null,null,null,null,null,null,null,null,null,null,null,null
90009,176.05763,337,null,null,null,null,null,null,null,null,null,null,null,null
90010,176.05783,472,null,null,null,null,null,null,null,null,null,null,null,null
90011,176.05797,580,null,null,null,null,null,null,null,null,null,null,null,null
90012,176.06315,562,null,null,null,null,null,null,null,null,null,null,null,null
90013,176.06331,439,null,null,null,null,null,null,null,null,null,null,null,null
90014,176.06343,336,null,null,null,null,null,null,null,null,null,null,null,null
90015,176.06360,262,null,null,null,null,null,null,null,null,null,null,null,null
90016,176.06703,231,null,null,null,null,null,null,null,null,null,null,null,null
90017,176.06728,232,null,null,null,null,null,null,null,null,null,null,null,null
90018,176.06787,232,null,null,null,null,null,null,null,null,null,null,null,null
90019,176.06899,264,null,null,null,null,null,null,null,null,null,null,null,null
90020,176.06933,276,null,null,null,null,null,null,null,null,null,null,null,null
90021,176.06953,216,null,null,null,null,null,null,null,null,null,null,null,null
90022,176.06968,100,null,null,null,null,null,null,null,null,null,null,null,null
90023,176.06983,6,null,null,null,null,null,null,null,null,null,null,null,null
90024,176.06997,-36,null,null,null,null,null,null,null,null,null,null,null,null
90025,176.07009,-90,null,null,null,null,null,null,null,null,null,null,null,null
90026,176.07028,-168,null,null,null,null,null,null,null,null,null,null,null,null
90027,176.07047,-247,null,null,null,null,null,null,null,null,null,null,null,null
90028,176.07065,-267,null,null,null,null,null,null,null,null,null,null,null,null
90029,176.07081,-285,null,null,null,null,null,null,null,null,null,null,null,null
90030,176.07095,-329,null,null,null,null,null,null,null,null,null,null,null,null
90031,176.07107,-382,null,null,null,null,null,null,null,null,null,null,null,null
90032,176.07122,-386,null,null,null,null,null,null,null,null,null,null,null,null
90033,176.07133,-349,null,null,null,null,null,null,null,null,null,null,null,null
90034,176.07146,-373,null,null,null,null,null,null,null,null,null,null,null,null
90035,176.07158,-413,null,null,null,null,null,null,null,null,null,null,null,null
90036,176.11151,-414,null,null,null,null,null,null,null,null,null,null,null,null
90037,176.11219,-387,null,null,null,null,null,null,null,null,null,null,null,null
90038,176.11502,-380,null,null,null,null,null,null,null,null,null,null,null,null
90039,176.11535,-392,null,null,null,null,null,null,null,null,null,null,null,null
90040,176.11563,-363,null,null,null,null,null,null,null,null,null,null,null,null
90041,176.11610,-349,null,null,null,null,null,null,null,null,null,null,null,null
90042,176.11630,-409,null,null,null,null,null,null,null,null,null,null,null,null
90043,176.11646,-455,null,null,null,null,null,null,null,null,null,null,null,null
90044,176.11660,-437,null,null,null,null,null,null,null,null,null,null,null,null
90045,176.11675,-389,null,null,null,null,null,null,null,null,null,null,null,null
90046,176.11690,-379,null,null,null,null,null,null,null,null,null,null,null,null
90047,176.11703,-413,null,null,null,null,null,null,null,null,null,null,null,null
90048,176.11718,-436,null,null,null,null,null,null,null,null,null,null,null,null
90049,176.11745,-439,null,null,null,null,null,null,null,null,null,null,null,null
90050,176.11764,-424,null,null,null,null,null,null,null,null,null,null,null,null
90051,176.11776,-394,null,null,null,null,null,null,null,null,null,null,null,null
90052,176.11792,-376,null,null,null,null,null,null,null,null,null,null,null,null
90053,176.11809,-360,null,null,null,null,null,null,null,null,null,null,null,null
90054,176.11825,-327,null,null,null,null,null,null,null,null,null,null,null,null
90055,176.13468,-309,null,null,null,null,null,null,null,null,null,null,null,null
90056,176.13491,-299,null,null,null,null,null,null,null,null,null,null,null,null
90057,176.13521,-265,null,null,null,null,null,null,null,null,null,null,null,null
90058,176.13543,-222,null,null,null,null,null,null,null,null,null,null,null,null
90059,176.13567,-205,null,null,null,null,null,null,null,null,null,null,null,null
90060,176.13589,null,77,40,247906,119451,50153,11521,7029,31400,23815,41004,0,null
90061,176.13608,-215,null,null,null,null,null,null,null,null,null,null,null,null
90062,176.13621,-196,null,null,null,null,null,null,null,null,null,null,null,null
90063,176.13764,-154,null,null,null,null,null,null,null,null,null,null,null,null
90064,176.13780,-110,null,null,null,null,null,null,null,null,null,null,null,null
90065,176.13792,-71,null,null,null,null,null,null,null,null,null,null,null,null
90066,176.13808,-29,null,null,null,null,null,null,null,null,null,null,null,null
90067,176.13827,-24,null,null,null,null,null,null,null,null,null,null,null,null
90068,176.13843,-30,null,null,null,null,null,null,null,null,null,null,null,null
90069,176.13858,-36,null,null,null,null,null,null,null,null,null,null,null,null
90070,176.13874,-49,null,null,null,null,null,null,null,null,null,null,null,null
90071,176.13889,-81,null,null,null,null,null,null,null,null,null,null,null,null
90072,176.18091,-117,null,null,null,null,null,null,null,null,null,null,null,null
90073,176.18119,-163,null,null,null,null,null,null,null,null,null,null,null,null
90074,176.18156,-216,null,null,null,null,null,null,null,null,null,null,null,null
90075,176.18189,-248,null,null,null,null,null,null,null,null,null,null,null,null
90076,176.18220,-186,null,null,null,null,null,null,null,null,null,null,null,null
90077,176.18237,-78,null,null,null,null,null,null,null,null,null,null,null,null
90078,176.18262,-53,null,null,null,null,null,null,null,null,null,null,null,null
90079,176.18314,-83,null,null,null,null,null,null,null,null,null,null,null,null
90080,176.18333,-87,null,null,null,null,null,null,null,null,null,null,null,null
90081,176.18387,-52,null,null,null,null,null,null,null,null,null,null,null,null
90082,176.18406,-27,null,null,null,null,null,null,null,null,null,null,null,null
90083,176.18426,-44,null,null,null,null,null,null,null,null,null,null,null,null
90084,176.18455,-85,null,null,null,null,null,null,null,null,null,null,null,null
90085,176.18483,-87,null,null,null,null,null,null,null,null,null,null,null,null
90086,176.18502,-73,null,null,null,null,null,null,null,null,null,null,null,null
90087,176.18516,-67,null,null,null,null,null,null,null,null,null,null,null,null
90088,176.18553,-42,null,null,null,null,null,null,null,null,null,null,null,null
90089,176.18583,4,null,null,null,null,null,null,null,null,null,null,null,null
90090,176.18598,40,null,null,null,null,null,null,null,null,null,null,null,null
90091,176.20199,33,null,null,null,null,null,null,null,null,null,null,null,null
90092,176.20233,12,null,null,null,null,null,null,null,null,null,null,null,null
90093,176.20281,20,null,null,null,null,null,null,null,null,null,null,null,null
90094,176.20331,60,null,null,null,null,null,null,null,null,null,null,null,null
90095,176.20401,82,null,null,null,null,null,null,null,null,null,null,null,null
90096,176.20441,69,null,null,null,null,null,null,null,null,null,null,null,null
90097,176.20469,100,null,null,null,null,null,null,null,null,null,null,null,null
90098,176.20486,132,null,null,null,null,null,null,null,null,null,null,null,null
