Index,Time,Raw_Wave,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma,Poor_Signal,Battery
65001,127.28863,279,null,null,null,null,null,null,null,null,null,null,null,null
65002,127.28898,323,null,null,null,null,null,null,null,null,null,null,null,null
65003,127.28913,360,null,null,null,null,null,null,null,null,null,null,null,null
65004,127.28925,377,null,null,null,null,null,null,null,null,null,null,null,null
65005,127.30807,411,null,null,null,null,null,null,null,null,null,null,null,null
65006,127.30867,453,null,null,null,null,null,null,null,null,null,null,null,null
65007,127.30909,465,null,null,null,null,null,null,null,null,null,null,null,null
65008,127.30958,452,null,null,null,null,null,null,null,null,null,null,null,null
65009,127.31008,441,null,null,null,null,null,null,null,null,null,null,null,null
65010,127.31041,464,null,null,null,null,null,null,null,null,null,null,null,null
65011,127.31063,496,null,null,null,null,null,null,null,null,null,null,null,null
65012,127.31085,487,null,null,null,null,null,null,null,null,null,null,null,null
65013,127.31122,448,null,null,null,null,null,null,null,null,null,null,null,null
65014,127.31148,432,null,null,null,null,null,null,null,null,null,null,null,null
65015,127.31175,476,null,null,null,null,null,null,null,null,null,null,null,null
65016,127.31190,512,null,null,null,null,null,null,null,null,null,null,null,null
65017,127.31205,504,null,null,null,null,null,null,null,null,null,null,null,null
65018,127.31246,496,null,null,null,null,null,null,null,null,null,null,null,null
65019,127.31261,480,null,null,null,null,null,null,null,null,null,null,null,null
65020,127.31289,438,null,null,null,null,null,null,null,null,null,null,null,null
65021,127.31302,375,null,null,null,null,null,null,null,null,null,null,null,null
65022,127.31336,326,null,null,null,null,null,null,null,null,null,null,null,null
65023,127.31352,322,null,null,null,null,null,null,null,null,null,null,null,null
65024,127.31366,327,null,null,null,null,null,null,null,null,null,null,null,null
65025,127.35289,313,null,null,null,null,null,null,null,null,null,null,null,null
65026,127.35320,291,null,null,null,null,null,null,null,null,null,null,null,null
65027,127.35363,299,null,null,null,null,null,null,null,null,null,null,null,null
65028,127.35398,314,null,null,null,null,null,null,null,null,null,null,null,null
65029,127.35423,325,null,null,null,null,null,null,null,null,null,null,null,null
65030,127.35438,315,null,null,null,null,null,null,null,null,null,null,null,null
65031,127.35478,267,null,null,null,null,null,null,null,null,null,null,null,null
65032,127.35496,210,null,null,null,null,null,null,null,null,null,null,null,null
65033,127.35527,161,null,null,null,null,null,null,null,null,null,null,null,null
65034,127.35547,138,null,null,null,null,null,null,null,null,null,null,null,null
65035,127.35575,138,null,null,null,null,null,null,null,null,null,null,null,null
65036,127.35610,118,null,null,null,null,null,null,null,null,null,null,null,null
65037,127.35632,64,null,null,null,null,null,null,null,null,null,null,null,null
65038,127.35659,24,null,null,null,null,null,null,null,null,null,null,null,null
65039,127.35694,42,null,null,null,null,null,null,null,null,null,null,null,null
65040,127.35711,96,null,null,null,null,null,null,null,null,null,null,null,null
65041,127.35723,106,null,null,null,null,null,null,null,null,null,null,null,null
65042,127.35740,61,null,null,null,null,null,null,null,null,null,null,null,null
65043,127.35764,17,null,null,null,null,null,null,null,null,null,null,null,null
65044,127.35779,22,null,null,null,null,null,null,null,null,null,null,null,null
65045,127.39790,68,null,null,null,null,null,null,null,null,null,null,null,null
65046,127.39812,73,null,null,null,null,null,null,null,null,null,null,null,null
65047,127.39848,39,null,null,null,null,null,null,null,null,null,null,null,null
65048,127.39873,3,null,null,null,null,null,null,null,null,null,null,null,null
65049,127.39901,-41,null,null,null,null,null,null,null,null,null,null,null,null
65050,127.39917,-66,null,null,null,null,null,null,null,null,null,null,null,null
65051,127.39944,-65,null,null,null,null,null,null,null,null,null,null,null,null
65052,127.39961,-53,null,null,null,null,null,null,null,null,null,null,null,null
65053,127.39975,-26,null,null,null,null,null,null,null,null,null,null,null,null
65054,127.39990,-22,null,null,null,null,null,null,null,null,null,null,null,null
65055,127.40004,-43,null,null,null,null,null,null,null,null,null,null,null,null
65056,127.40016,-70,null,null,null,null,null,null,null,null,null,null,null,null
65057,127.40032,-60,null,null,null,null,null,null,null,null,null,null,null,null
