Index,Time,Raw_Wave,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma,Poor_Signal,Battery
50001,98.05785,128,null,null,null,null,null,null,null,null,null,null,null,null
50002,98.05824,89,null,null,null,null,null,null,null,null,null,null,null,null
50003,98.05858,74,null,null,null,null,null,null,null,null,null,null,null,null
50004,98.05884,85,null,null,null,null,null,null,null,null,null,null,null,null
50005,98.05904,73,null,null,null,null,null,null,null,null,null,null,null,null
50006,98.05921,36,null,null,null,null,null,null,null,null,null,null,null,null
50007,98.05949,26,null,null,null,null,null,null,null,null,null,null,null,null
50008,98.05965,59,null,null,null,null,null,null,null,null,null,null,null,null
50009,98.05978,90,null,null,null,null,null,null,null,null,null,null,null,null
50010,98.05991,85,null,null,null,null,null,null,null,null,null,null,null,null
50011,98.06005,59,null,null,null,null,null,null,null,null,null,null,null,null
50012,98.06017,80,null,null,null,null,null,null,null,null,null,null,null,null
50013,98.06032,123,null,null,null,null,null,null,null,null,null,null,null,null
50014,98.06048,133,null,null,null,null,null,null,null,null,null,null,null,null
50015,98.06061,108,null,null,null,null,null,null,null,null,null,null,null,null
50016,98.06072,106,null,null,null,null,null,null,null,null,null,null,null,null
50017,98.06088,120,null,null,null,null,null,null,null,null,null,null,null,null
50018,98.06104,116,null,null,null,null,null,null,null,null,null,null,null,null
50019,98.10182,96,null,null,null,null,null,null,null,null,null,null,null,null
50020,98.10208,98,null,null,null,null,null,null,null,null,null,null,null,null
50021,98.10238,129,null,null,null,null,null,null,null,null,null,null,null,null
50022,98.10262,129,null,null,null,null,null,null,null,null,null,null,null,null
50023,98.10285,81,null,null,null,null,null,null,null,null,null,null,null,null
50024,98.10301,69,null,null,null,null,null,null,null,null,null,null,null,null
50025,98.10314,114,null,null,null,null,null,null,null,null,null,null,null,null
50026,98.10330,151,null,null,null,null,null,null,null,null,null,null,null,null
50027,98.10347,122,null,null,null,null,null,null,null,null,null,null,null,null
50028,98.10361,74,null,null,null,null,null,null,null,null,null,null,null,null
50029,98.10374,71,null,null,null,null,null,null,null,null,null,null,null,null
50030,98.10390,81,null,null,null,null,null,null,null,null,null,null,null,null
50031,98.10406,71,null,null,null,null,null,null,null,null,null,null,null,null
50032,98.10420,58,null,null,null,null,null,null,null,null,null,null,null,null
50033,98.10432,71,null,null,null,null,null,null,null,null,null,null,null,null
50034,98.10443,100,null,null,null,null,null,null,null,null,null,null,null,null
50035,98.10457,101,null,null,null,null,null,null,null,null,null,null,null,null
50036,98.10469,80,null,null,null,null,null,null,null,null,null,null,null,null
50037,98.10484,60,null,null,null,null,null,null,null,null,null,null,null,null
50038,98.12414,68,null,null,null,null,null,null,null,null,null,null,null,null
50039,98.12439,86,null,null,null,null,null,null,null,null,null,null,null,null
50040,98.12457,75,null,null,null,null,null,null,null,null,null,null,null,null
50041,98.12482,50,null,null,null,null,null,null,null,null,null,null,null,null
50042,98.12503,45,null,null,null,null,null,null,null,null,null,null,null,null
50043,98.12518,59,null,null,null,null,null,null,null,null,null,null,null,null
50044,98.12531,50,null,null,null,null,null,null,null,null,null,null,null,null
50045,98.12545,36,null,null,null,null,null,null,null,null,null,null,null,null
50046,98.12557,null,74,66,37022,31449,19912,3429,6573,6256,5365,4286,0,null
50047,98.12574,59,null,null,null,null,null,null,null,null,null,null,null,null
50048,98.12589,88,null,null,null,null,null,null,null,null,null,null,null,null
50049,98.12605,72,null,null,null,null,null,null,null,null,null,null,null,null
50050,98.12618,23,null,null,null,null,null,null,null,null,null,null,null,null
50051,98.12630,5,null,null,null,null,null,null,null,null,null,null,null,null
50052,98.12648,24,null,null,null,null,null,null,null,null,null,null,null,null
50053,98.12670,37,null,null,null,null,null,null,null,null,null,null,null,null
50054,98.17702,25,null,null,null,null,null,null,null,null,null,null,null,null
50055,98.17732,19,null,null,null,null,null,null,null,null,null,null,null,null
50056,98.18001,20,null,null,null,null,null,null,null,null,null,null,null,null
50057,98.18137,18,null,null,null,null,null,null,null,null,null,null,null,null
50058,98.18987,-3,null,null,null,null,null,null,null,null,null,null,null,null
50059,98.19371,-19,null,null,null,null,null,null,null,null,null,null,null,null
50060,98.19391,-6,null,null,null,null,null,null,null,null,null,null,null,null
50061,98.19437,7,null,null,null,null,null,null,null,null,null,null,null,null
50062,98.19453,3,null,null,null,null,null,null,null,null,null,null,null,null
50063,98.19466,-10,null,null,null,null,null,null,null,null,null,null,null,null
50064,98.19479,10,null,null,null,null,null,null,null,null,null,null,null,null
50065,98.19491,51,null,null,null,null,null,null,null,null,null,null,null,null
50066,98.19516,66,null,null,null,null,null,null,null,null,null,null,null,null
50067,98.19528,60,null,null,null,null,null,null,null,null,null,null,null,null
50068,98.19540,76,null,null,null,null,null,null,null,null,null,null,null,null
50069,98.19553,116,null,null,null,null,null,null,null,null,null,null,null,null
50070,98.19565,137,null,null,null,null,null,null,null,null,null,null,null,null
50071,98.19584,112,null,null,null,null,null,null,null,null,null,null,null,null
