Index,Time,Raw_Wave,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma,Poor_Signal,Battery
40001,78.57278,-34,null,null,null,null,null,null,null,null,null,null,null,null
40002,78.57313,-34,null,null,null,null,null,null,null,null,null,null,null,null
40003,78.57330,7,null,null,null,null,null,null,null,null,null,null,null,null
40004,78.57343,29,null,null,null,null,null,null,null,null,null,null,null,null
40005,78.57357,0,null,null,null,null,null,null,null,null,null,null,null,null
40006,78.57373,-43,null,null,null,null,null,null,null,null,null,null,null,null
40007,78.57389,-49,null,null,null,null,null,null,null,null,null,null,null,null
40008,78.57403,-41,null,null,null,null,null,null,null,null,null,null,null,null
40009,78.57416,-66,null,null,null,null,null,null,null,null,null,null,null,null
40010,78.57428,-97,null,null,null,null,null,null,null,null,null,null,null,null
40011,78.57444,-84,null,null,null,null,null,null,null,null,null,null,null,null
40012,78.57460,-41,null,null,null,null,null,null,null,null,null,null,null,null
40013,78.57478,-38,null,null,null,null,null,null,null,null,null,null,null,null
40014,78.57492,-62,null,null,null,null,null,null,null,null,null,null,null,null
40015,78.57504,-45,null,null,null,null,null,null,null,null,null,null,null,null
40016,78.57522,-12,null,null,null,null,null,null,null,null,null,null,null,null
40017,78.57538,-6,null,null,null,null,null,null,null,null,null,null,null,null
40018,78.59375,-18,null,null,null,null,null,null,null,null,null,null,null,null
40019,78.59401,-20,null,null,null,null,null,null,null,null,null,null,null,null
40020,78.59450,3,null,null,null,null,null,null,null,null,null,null,null,null
40021,78.59479,17,null,null,null,null,null,null,null,null,null,null,null,null
40022,78.59518,11,null,null,null,null,null,null,null,null,null,null,null,null
40023,78.59539,10,null,null,null,null,null,null,null,null,null,null,null,null
40024,78.59563,12,null,null,null,null,null,null,null,null,null,null,null,null
40025,78.59585,5,null,null,null,null,null,null,null,null,null,null,null,null
40026,78.59598,-21,null,null,null,null,null,null,null,null,null,null,null,null
40027,78.59614,-36,null,null,null,null,null,null,null,null,null,null,null,null
40028,78.59633,-18,null,null,null,null,null,null,null,null,null,null,null,null
40029,78.59668,2,null,null,null,null,null,null,null,null,null,null,null,null
40030,78.59683,11,null,null,null,null,null,null,null,null,null,null,null,null
40031,78.59696,2,null,null,null,null,null,null,null,null,null,null,null,null
40032,78.59717,-3,null,null,null,null,null,null,null,null,null,null,null,null
40033,78.59736,9,null,null,null,null,null,null,null,null,null,null,null,null
40034,78.59750,25,null,null,null,null,null,null,null,null,null,null,null,null
40035,78.59761,38,null,null,null,null,null,null,null,null,null,null,null,null
40036,78.59777,59,null,null,null,null,null,null,null,null,null,null,null,null
40037,78.64067,85,null,null,null,null,null,null,null,null,null,null,null,null
40038,78.64105,92,null,null,null,null,null,null,null,null,null,null,null,null
40039,78.64138,87,null,null,null,null,null,null,null,null,null,null,null,null
40040,78.64169,89,null,null,null,null,null,null,null,null,null,null,null,null
40041,78.64197,113,null,null,null,null,null,null,null,null,null,null,null,null
40042,78.64213,122,null,null,null,null,null,null,null,null,null,null,null,null
40043,78.64234,117,null,null,null,null,null,null,null,null,null,null,null,null
40044,78.64264,112,null,null,null,null,null,null,null,null,null,null,null,null
40045,78.64285,121,null,null,null,null,null,null,null,null,null,null,null,null
40046,78.64302,124,null,null,null,null,null,null,null,null,null,null,null,null
40047,78.64328,97,null,null,null,null,null,null,null,null,null,null,null,null
40048,78.64346,50,null,null,null,null,null,null,null,null,null,null,null,null
40049,78.64365,33,null,null,null,null,null,null,null,null,null,null,null,null
40050,78.64389,56,null,null,null,null,null,null,null,null,null,null,null,null
40051,78.64404,71,null,null,null,null,null,null,null,null,null,null,null,null
40052,78.64428,41,null,null,null,null,null,null,null,null,null,null,null,null
40053,78.64444,28,null,null,null,null,null,null,null,null,null,null,null,null
40054,78.64456,54,null,null,null,null,null,null,null,null,null,null,null,null
40055,78.64470,67,null,null,null,null,null,null,null,null,null,null,null,null
40056,78.64483,38,null,null,null,null,null,null,null,null,null,null,null,null
40057,78.68420,20,null,null,null,null,null,null,null,null,null,null,null,null
40058,78.68446,38,null,null,null,null,null,null,null,null,null,null,null,null
40059,78.68480,55,null,null,null,null,null,null,null,null,null,null,null,null
40060,78.68512,41,null,null,null,null,null,null,null,null,null,null,null,null
40061,78.68546,19,null,null,null,null,null,null,null,null,null,null,null,null
40062,78.68566,38,null,null,null,null,null,null,null,null,null,null,null,null
40063,78.68591,59,null,null,null,null,null,null,null,null,null,null,null,null
40064,78.68628,51,null,null,null,null,null,null,null,null,null,null,null,null
40065,78.68656,39,null,null,null,null,null,null,null,null,null,null,null,null
40066,78.68697,49,null,null,null,null,null,null,null,null,null,null,null,null
40067,78.68730,83,null,null,null,null,null,null,null,null,null,null,null,null
40068,78.68773,97,null,null,null,null,null,null,null,null,null,null,null,null
40069,78.68796,61,null,null,null,null,null,null,null,null,null,null,null,null
40070,78.68827,41,null,null,null,null,null,null,null,null,null,null,null,null
40071,78.68849,53,null,null,null,null,null,null,null,null,null,null,null,null
40072,78.68862,53,null,null,null,null,null,null,null,null,null,null,null,null
40073,78.68880,27,null,null,null,null,null,null,null,null,null,null,null,null
40074,78.68896,18,null,null,null,null,null,null,null,null,null,null,null,null
40075,78.68912,34,null,null,null,null,null,null,null,null,null,null,null,null
40076,78.72861,40,null,null,null,null,null,null,null,null,null,null,null,null
40077,78.72893,28,null,null,null,null,null,null,null,null,null,null,null,null
40078,78.72935,20,null,null,null,null,null,null,null,null,null,null,null,null
40079,78.72990,26,null,null,null,null,null,null,null,null,null,null,null,null
40080,78.73030,69,null,null,null,null,null,null,null,null,null,null,null,null
40081,78.73070,97,null,null,null,null,null,null,null,null,null,null,null,null
40082,78.73094,73,null,null,null,null,null,null,null,null,null,null,null,null
40083,78.73118,51,null,null,null,null,null,null,null,null,null,null,null,null
40084,78.73150,60,null,null,null,null,null,null,null,null,null,null,null,null
40085,78.73252,72,null,null,null,null,null,null,null,null,null,null,null,null
40086,78.73272,57,null,null,null,null,null,null,null,null,null,null,null,null
40087,78.73290,53,null,null,null,null,null,null,null,null,null,null,null,null
40088,78.73332,74,null,null,null,null,null,null,null,null,null,null,null,null
40089,78.73361,98,null,null,null,null,null,null,null,null,null,null,null,null
40090,78.73387,101,null,null,null,null,null,null,null,null,null,null,null,null
40091,78.73407,103,null,null,null,null,null,null,null,null,null,null,null,null
40092,78.73424,115,null,null,null,null,null,null,null,null,null,null,null,null
40093,78.73447,114,null,null,null,null,null,null,null,null,null,null,null,null
40094,78.73462,81,null,null,null,null,null,null,null,null,null,null,null,null
40095,78.73475,43,null,null,null,null,null,null,null,null,null,null,null,null
40096,78.75179,50,null,null,null,null,null,null,null,null,null,null,null,null
40097,78.75204,80,null,null,null,null,null,null,null,null,null,null,null,null
40098,78.75237,97,null,null,null,null,null,null,null,null,null,null,null,null
40099,78.75274,86,null,null,null,null,null,null,null,null,null,null,null,null
