Index,Time,Raw_Wave,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma,Poor_Signal,Battery
80001,156.53902,66,null,null,null,null,null,null,null,null,null,null,null,null
80002,156.53966,107,null,null,null,null,null,null,null,null,null,null,null,null
80003,156.53992,151,null,null,null,null,null,null,null,null,null,null,null,null
80004,156.54010,176,null,null,null,null,null,null,null,null,null,null,null,null
80005,156.54024,192,null,null,null,null,null,null,null,null,null,null,null,null
80006,156.54036,244,null,null,null,null,null,null,null,null,null,null,null,null
80007,156.54053,307,null,null,null,null,null,null,null,null,null,null,null,null
80008,156.54074,313,null,null,null,null,null,null,null,null,null,null,null,null
80009,156.54092,298,null,null,null,null,null,null,null,null,null,null,null,null
80010,156.54108,309,null,null,null,null,null,null,null,null,null,null,null,null
80011,156.54130,324,null,null,null,null,null,null,null,null,null,null,null,null
80012,156.54145,337,null,null,null,null,null,null,null,null,null,null,null,null
80013,156.54160,323,null,null,null,null,null,null,null,null,null,null,null,null
80014,156.54175,301,null,null,null,null,null,null,null,null,null,null,null,null
80015,156.58142,301,null,null,null,null,null,null,null,null,null,null,null,null
80016,156.58173,294,null,null,null,null,null,null,null,null,null,null,null,null
80017,156.58206,277,null,null,null,null,null,null,null,null,null,null,null,null
80018,156.58236,299,null,null,null,null,null,null,null,null,null,null,null,null
80019,156.58262,375,null,null,null,null,null,null,null,null,null,null,null,null
80020,156.58278,452,null,null,null,null,null,null,null,null,null,null,null,null
80021,156.58300,465,null,null,null,null,null,null,null,null,null,null,null,null
80022,156.58321,455,null,null,null,null,null,null,null,null,null,null,null,null
80023,156.58349,454,null,null,null,null,null,null,null,null,null,null,null,null
80024,156.58420,444,null,null,null,null,null,null,null,null,null,null,null,null
80025,156.58459,419,null,null,null,null,null,null,null,null,null,null,null,null
80026,156.58491,397,null,null,null,null,null,null,null,null,null,null,null,null
80027,156.58513,440,null,null,null,null,null,null,null,null,null,null,null,null
80028,156.58547,530,null,null,null,null,null,null,null,null,null,null,null,null
80029,156.58567,576,null,null,null,null,null,null,null,null,null,null,null,null
80030,156.58597,525,null,null,null,null,null,null,null,null,null,null,null,null
80031,156.58617,474,null,null,null,null,null,null,null,null,null,null,null,null
80032,156.58661,485,null,null,null,null,null,null,null,null,null,null,null,null
80033,156.58684,528,null,null,null,null,null,null,null,null,null,null,null,null
80034,156.58714,532,null,null,null,null,null,null,null,null,null,null,null,null
80035,156.60388,536,null,null,null,null,null,null,null,null,null,null,null,null
80036,156.60422,552,null,null,null,null,null,null,null,null,null,null,null,null
80037,156.60472,528,null,null,null,null,null,null,null,null,null,null,null,null
80038,156.60540,475,null,null,null,null,null,null,null,null,null,null,null,null
80039,156.60666,435,null,null,null,null,null,null,null,null,null,null,null,null
80040,156.60689,444,null,null,null,null,null,null,null,null,null,null,null,null
80041,156.60707,453,null,null,null,null,null,null,null,null,null,null,null,null
80042,156.60721,387,null,null,null,null,null,null,null,null,null,null,null,null
80043,156.60735,316,null,null,null,null,null,null,null,null,null,null,null,null
80044,156.60749,290,null,null,null,null,null,null,null,null,null,null,null,null
80045,156.60762,251,null,null,null,null,null,null,null,null,null,null,null,null
80046,156.60778,184,null,null,null,null,null,null,null,null,null,null,null,null
80047,156.60794,139,null,null,null,null,null,null,null,null,null,null,null,null
80048,156.60808,156,null,null,null,null,null,null,null,null,null,null,null,null
80049,156.60820,210,null,null,null,null,null,null,null,null,null,null,null,null
80050,156.60832,194,null,null,null,null,null,null,null,null,null,null,null,null
80051,156.60848,100,null,null,null,null,null,null,null,null,null,null,null,null
80052,156.60862,43,null,null,null,null,null,null,null,null,null,null,null,null
80053,156.60874,42,null,null,null,null,null,null,null,null,null,null,null,null
80054,156.65974,16,null,null,null,null,null,null,null,null,null,null,null,null
80055,156.66007,-58,null,null,null,null,null,null,null,null,null,null,null,null
80056,156.66180,-88,null,null,null,null,null,null,null,null,null,null,null,null
80057,156.66370,-58,null,null,null,null,null,null,null,null,null,null,null,null
80058,156.66471,-45,null,null,null,null,null,null,null,null,null,null,null,null
80059,156.67414,-94,null,null,null,null,null,null,null,null,null,null,null,null
80060,156.67525,-133,null,null,null,null,null,null,null,null,null,null,null,null
80061,156.68560,-121,null,null,null,null,null,null,null,null,null,null,null,null
80062,156.68967,-117,null,null,null,null,null,null,null,null,null,null,null,null
80063,156.68984,-126,null,null,null,null,null,null,null,null,null,null,null,null
80064,156.69165,-163,null,null,null,null,null,null,null,null,null,null,null,null
80065,156.69505,-203,null,null,null,null,null,null,null,null,null,null,null,null
80066,156.69520,-218,null,null,null,null,null,null,null,null,null,null,null,null
80067,156.69652,-246,null,null,null,null,null,null,null,null,null,null,null,null
80068,156.69681,-264,null,null,null,null,null,null,null,null,null,null,null,null
80069,156.69695,-243,null,null,null,null,null,null,null,null,null,null,null,null
80070,156.69708,-201,null,null,null,null,null,null,null,null,null,null,null,null
80071,156.69751,-157,null,null,null,null,null,null,null,null,null,null,null,null
80072,156.69765,-174,null,null,null,null,null,null,null,null,null,null,null,null
80073,156.69777,-213,null,null,null,null,null,null,null,null,null,null,null,null
80074,156.69851,-214,null,null,null,null,null,null,null,null,null,null,null,null
80075,156.69871,-198,null,null,null,null,null,null,null,null,null,null,null,null
80076,156.69897,-227,null,null,null,null,null,null,null,null,null,null,null,null
80077,156.69919,-285,null,null,null,null,null,null,null,null,null,null,null,null
