Index,Time,Raw_Wave,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MidGamma,Poor_Signal,Battery
15001,29.82992,26,null,null,null,null,null,null,null,null,null,null,null,null
15002,29.83026,22,null,null,null,null,null,null,null,null,null,null,null,null
15003,29.83041,64,null,null,null,null,null,null,null,null,null,null,null,null
15004,29.83054,99,null,null,null,null,null,null,null,null,null,null,null,null
15005,29.83077,86,null,null,null,null,null,null,null,null,null,null,null,null
15006,29.83092,64,null,null,null,null,null,null,null,null,null,null,null,null
15007,29.83108,67,null,null,null,null,null,null,null,null,null,null,null,null
15008,29.83127,82,null,null,null,null,null,null,null,null,null,null,null,null
15009,29.83141,83,null,null,null,null,null,null,null,null,null,null,null,null
15010,29.85788,81,null,null,null,null,null,null,null,null,null,null,null,null
15011,29.86265,70,null,null,null,null,null,null,null,null,null,null,null,null
15012,29.86335,60,null,null,null,null,null,null,null,null,null,null,null,null
15013,29.86373,77,null,null,null,null,null,null,null,null,null,null,null,null
15014,29.86398,82,null,null,null,null,null,null,null,null,null,null,null,null
15015,29.86417,84,null,null,null,null,null,null,null,null,null,null,null,null
15016,29.86440,97,null,null,null,null,null,null,null,null,null,null,null,null
15017,29.86456,92,null,null,null,null,null,null,null,null,null,null,null,null
15018,29.86470,76,null,null,null,null,null,null,null,null,null,null,null,null
15019,29.86483,59,null,null,null,null,null,null,null,null,null,null,null,null
15020,29.86495,52,null,null,null,null,null,null,null,null,null,null,null,null
15021,29.86508,39,null,null,null,null,null,null,null,null,null,null,null,null
15022,29.86520,12,null,null,null,null,null,null,null,null,null,null,null,null
15023,29.86532,0,null,null,null,null,null,null,null,null,null,null,null,null
15024,29.86543,13,null,null,null,null,null,null,null,null,null,null,null,null
15025,29.86559,26,null,null,null,null,null,null,null,null,null,null,null,null
15026,29.86576,25,null,null,null,null,null,null,null,null,null,null,null,null
15027,29.86589,32,null,null,null,null,null,null,null,null,null,null,null,null
15028,29.86600,60,null,null,null,null,null,null,null,null,null,null,null,null
15029,29.86611,73,null,null,null,null,null,null,null,null,null,null,null,null
15030,29.90296,48,null,null,null,null,null,null,null,null,null,null,null,null
15031,29.90325,13,null,null,null,null,null,null,null,null,null,null,null,null
15032,29.90352,11,null,null,null,null,null,null,null,null,null,null,null,null
15033,29.90378,39,null,null,null,null,null,null,null,null,null,null,null,null
15034,29.90405,44,null,null,null,null,null,null,null,null,null,null,null,null
15035,29.90423,1,null,null,null,null,null,null,null,null,null,null,null,null
15036,29.90440,-23,null,null,null,null,null,null,null,null,null,null,null,null
15037,29.90454,21,null,null,null,null,null,null,null,null,null,null,null,null
15038,29.90467,72,null,null,null,null,null,null,null,null,null,null,null,null
15039,29.90487,54,null,null,null,null,null,null,null,null,null,null,null,null
15040,29.90506,12,null,null,null,null,null,null,null,null,null,null,null,null
15041,29.90521,19,null,null,null,null,null,null,null,null,null,null,null,null
15042,29.90534,43,null,null,null,null,null,null,null,null,null,null,null,null
15043,29.90550,56,null,null,null,null,null,null,null,null,null,null,null,null
15044,29.90566,51,null,null,null,null,null,null,null,null,null,null,null,null
15045,29.90581,67,null,null,null,null,null,null,null,null,null,null,null,null
15046,29.90594,91,null,null,null,null,null,null,null,null,null,null,null,null
15047,29.90611,96,null,null,null,null,null,null,null,null,null,null,null,null
15048,29.90630,80,null,null,null,null,null,null,null,null,null,null,null,null
15049,29.92535,91,null,null,null,null,null,null,null,null,null,null,null,null
15050,29.92575,117,null,null,null,null,null,null,null,null,null,null,null,null
15051,29.92607,113,null,null,null,null,null,null,null,null,null,null,null,null
15052,29.92638,84,null,null,null,null,null,null,null,null,null,null,null,null
15053,29.92664,57,null,null,null,null,null,null,null,null,null,null,null,null
15054,29.92685,64,null,null,null,null,null,null,null,null,null,null,null,null
15055,29.92714,67,null,null,null,null,null,null,null,null,null,null,null,null
15056,29.92730,52,null,null,null,null,null,null,null,null,null,null,null,null
15057,29.92744,32,null,null,null,null,null,null,null,null,null,null,null,null
15058,29.92762,37,null,null,null,null,null,null,null,null,null,null,null,null
15059,29.92778,54,null,null,null,null,null,null,null,null,null,null,null,null
15060,29.92791,44,null,null,null,null,null,null,null,null,null,null,null,null
15061,29.92806,43,null,null,null,null,null,null,null,null,null,null,null,null
15062,29.92821,36,null,null,null,null,null,null,null,null,null,null,null,null
15063,29.92833,35,null,null,null,null,null,null,null,null,null,null,null,null
15064,29.92845,53,null,null,null,null,null,null,null,null,null,null,null,null
15065,29.92861,52,null,null,null,null,null,null,null,null,null,null,null,null
15066,29.92877,39,null,null,null,null,null,null,null,null,null,null,null,null
15067,29.92899,45,null,null,null,null,null,null,null,null,null,null,null,null
15068,29.92912,68,null,null,null,null,null,null,null,null,null,null,null,null
15069,29.97052,71,null,null,null,null,null,null,null,null,null,null,null,null
15070,29.97081,74,null,null,null,null,null,null,null,null,null,null,null,null
15071,29.97110,116,null,null,null,null,null,null,null,null,null,null,null,null
15072,29.97217,153,null,null,null,null,null,null,null,null,null,null,null,null
15073,29.97248,148,null,null,null,null,null,null,null,null,null,null,null,null
15074,29.97264,118,null,null,null,null,null,null,null,null,null,null,null,null
15075,29.97278,108,null,null,null,null,null,null,null,null,null,null,null,null
15076,29.97299,124,null,null,null,null,null,null,null,null,null,null,null,null
15077,29.97316,119,null,null,null,null,null,null,null,null,null,null,null,null
15078,29.97330,89,null,null,null,null,null,null,null,null,null,null,null,null
15079,29.97356,73,null,null,null,null,null,null,null,null,null,null,null,null
15080,29.97376,81,null,null,null,null,null,null,null,null,null,null,null,null
15081,29.97392,84,null,null,null,null,null,null,null,null,null,null,null,null
15082,29.97410,64,null,null,null,null,null,null,null,null,null,null,null,null
15083,29.97425,35,null,null,null,null,null,null,null,null,null,null,null,null
15084,29.97437,33,null,null,null,null,null,null,null,null,null,null,null,null
15085,29.97451,48,null,null,null,null,null,null,null,null,null,null,null,null
15086,29.97463,42,null,null,null,null,null,null,null,null,null,null,null,null
15087,29.97478,25,null,null,null,null,null,null,null,null,null,null,null,null
15088,29.97489,11,null,null,null,null,null,null,null,null,null,null,null,null
15089,30.02960,12,null,null,null,null,null,null,null,null,null,null,null,null
15090,30.02989,4,null,null,null,null,null,null,null,null,null,null,null,null
15091,30.03194,-20,null,null,null,null,null,null,null,null,null,null,null,null
15092,30.03419,-4,null,null,null,null,null,null,null,null,null,null,null,null
